Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Utah,US,2020-09-20 04:30:31,40.15,-111.8624,62852,440,50957.0,11455.0,49.0,1960.474840905589,,,,84000049.0,USA,23454.76765447333,,751950.0,0.7000572774136066
Vermont,US,2020-09-20 04:30:31,44.0459,-72.7107,1710,58,1541.0,111.0,50.0,274.04329242983454,,,,84000050.0,USA,24808.129630490283,,154800.0,3.391812865497076
Virgin Islands,US,2020-09-20 04:30:31,18.3358,-64.8963,1257,19,1174.0,64.0,78.0,1171.831301040385,,,,850.0,VIR,17669.76171831301,,18954.0,1.511535401750199
Virginia,US,2020-09-20 04:30:31,37.7693,-78.17,139655,2990,16848.0,119710.0,51.0,1634.8859395661823,,,,84000051.0,USA,21869.390718947496,,1866666.0,2.1412294153899074
Washington,US,2020-09-20 04:30:31,47.4009,-121.4905,83622,2026,,80162.0,53.0,1079.450492607053,,,,84000053.0,USA,22386.00069626717,,1704670.0,2.478132337376368
West Virginia,US,2020-09-20 04:30:31,38.4912,-80.9545,13889,311,10155.0,3423.0,54.0,774.9922299900622,,,,84000054.0,USA,28428.80634233688,,509486.0,2.239182086543308
Wisconsin,US,2020-09-20 04:30:31,44.2685,-89.6165,99562,1241,84632.0,13689.0,55.0,1670.7617467196708,,,,84000055.0,USA,24577.41899693496,,1431004.0,1.272628213694631
Wyoming,US,2020-09-20 04:30:31,42.756,-107.3025,4781,49,4092.0,640.0,56.0,826.0778666076898,,,,84000056.0,USA,15954.827484324218,,92340.0,1.0248901903367496
Alabama,US,2020-09-21 04:30:33,32.3182,-86.9023,144325,2437,61232.0,81293.0,1.0,2956.4864470747075,,,,84000001.0,USA,21496.578244549208,,1054017.0,1.681130227231964
Alaska,US,2020-09-21 04:30:33,61.3707,-152.4044,6822,45,2438.0,4339.0,2.0,932.5468699806572,,,,84000002.0,USA,58359.36271862975,,426925.0,0.6596306068601583
American Samoa,US,2020-09-21 04:30:33,-14.271,-170.132,0,0,,0.0,60.0,0.0,,,,16.0,ASM,2823.457522330656,,1571.0,
Arizona,US,2020-09-21 04:30:33,33.7298,-111.4312,214021,5477,33835.0,174709.0,4.0,2940.3671004106905,,,,84000004.0,USA,19013.29588717352,,2035326.0,2.559094668280216
Arkansas,US,2020-09-21 04:30:33,34.9697,-92.3731,75723,1181,67853.0,6689.0,5.0,2509.2086828700603,,,,84000005.0,USA,29292.29333647911,,883984.0,1.5596318159608045
California,US,2020-09-21 04:30:33,36.1162,-119.6816,788422,15016,,771152.0,6.0,1989.6830406125212,,,,84000006.0,USA,34225.2522719362,,13523158.0,1.9100243205014704
Colorado,US,2020-09-21 04:30:33,39.0598,-105.3111,64857,2014,6274.0,56549.0,8.0,1125.8894312918671,,,,84000008.0,USA,20757.66279266839,,1195379.0,3.1062510603513425
Connecticut,US,2020-09-21 04:30:33,41.5978,-72.7554,55527,4492,9204.0,41831.0,9.0,1557.4342261927302,,,,84000009.0,USA,39888.73826987841,,1422148.0,8.089758135681741
Delaware,US,2020-09-21 04:30:33,39.3185,-75.5071,19566,635,10299.0,8646.0,10.0,2009.3164257458689,,,,84000010.0,USA,27873.38615927473,,271421.0,3.1738730450781967
Diamond Princess,US,2020-09-21 04:30:33,,,49,0,,49.0,88888.0,,,,,84088888.0,USA,,,,0.0
District of Columbia,US,2020-09-21 04:30:33,38.8974,-77.0268,14955,620,11829.0,2506.0,11.0,2119.0253191998854,,,,84000011.0,USA,50321.57325054658,,355144.0,4.145770645269141
Florida,US,2020-09-21 04:30:33,27.7663,-81.6868,683754,13296,,670458.0,12.0,3183.5476894050807,,,,84000012.0,USA,23722.652903329617,,5095089.0,1.944559008064304
Georgia,US,2020-09-21 04:30:33,33.0406,-83.6431,306155,6602,,299553.0,13.0,2883.515142987145,,,,84000013.0,USA,25908.565571890653,,2750822.0,2.1564240335777627
Grand Princess,US,2020-09-21 04:30:33,,,103,3,,100.0,99999.0,,,,,84099999.0,USA,,,,2.912621359223301
Guam,US,2020-09-21 04:30:33,13.4443,144.7937,2074,31,1450.0,593.0,66.0,1262.8707475537208,,,,316.0,GUM,27984.09537901345,,45958.0,1.4946962391513985
Hawaii,US,2020-09-21 04:30:33,21.0943,-157.4983,11403,120,4622.0,6661.0,15.0,805.3694119242418,,,,84000015.0,USA,19765.13413641911,,279849.0,1.0523546435148643
Idaho,US,2020-09-21 04:30:33,44.2405,-114.4788,37491,443,20105.0,16943.0,16.0,2097.90914152535,,,,84000016.0,USA,16050.339523184664,,286830.0,1.181616921394468
Illinois,US,2020-09-21 04:30:33,40.3495,-88.9861,276443,8686,,267757.0,17.0,2181.557015365037,,,,84000017.0,USA,40304.791237186815,,5107351.0,3.1420582181498538
Indiana,US,2020-09-21 04:30:33,39.8494,-86.2583,111505,3488,87090.0,20909.0,18.0,1656.2889591084304,,,,84000018.0,USA,19338.943073598766,,1301940.0,3.1442536209138603
Iowa,US,2020-09-21 04:30:33,42.0115,-93.2105,80410,1265,57524.0,21621.0,19.0,2548.596386134064,,,,84000019.0,USA,22765.86573356534,,718279.0,1.573187414500684
Kansas,US,2020-09-21 04:30:33,38.5266,-96.7265,54841,596,1950.0,50155.0,20.0,1808.9364895098847,,,,84000020.0,USA,16295.840407178905,,474749.0,1.1290322580645162
Kentucky,US,2020-09-21 04:30:33,37.6681,-84.6701,61542,1111,11237.0,49194.0,21.0,1377.4956224414816,,,,84000021.0,USA,23457.28973449937,,1047995.0,1.8052711969061777
Louisiana,US,2020-09-21 04:30:33,31.1695,-91.8678,161219,5368,145570.0,10281.0,22.0,3467.9747048374265,,,,84000022.0,USA,46872.35011919221,,2178999.0,3.3296323634311094
Maine,US,2020-09-21 04:30:33,44.6939,-69.3819,5077,139,4364.0,574.0,23.0,377.69339955304673,,,,84000023.0,USA,27833.25844435253,,374138.0,2.737837305495371
Maryland,US,2020-09-21 04:30:33,39.0639,-76.8021,120156,3879,7377.0,108900.0,24.0,1987.468738007966,,,,84000024.0,USA,25298.659538711938,,1529476.0,3.2283032058324177
Massachusetts,US,2020-09-21 04:30:33,42.2302,-71.5301,127540,9310,109397.0,8833.0,25.0,1850.416314653762,,,,84000025.0,USA,49321.8791489826,,3399512.0,7.2996706915477505
Michigan,US,2020-09-21 04:30:33,43.3266,-84.5361,128087,6969,90216.0,30902.0,26.0,1282.5556629077596,,,,84000026.0,USA,33228.362036224215,,3318469.0,5.440833183695457
Minnesota,US,2020-09-21 04:30:33,45.6945,-93.9002,90017,2017,81336.0,6664.0,27.0,1596.15024526423,,,,84000027.0,USA,32597.729780950245,,1838392.0,2.2406878700689865
Mississippi,US,2020-09-21 04:30:33,32.7416,-89.6787,93364,2810,78971.0,11583.0,28.0,3137.074118264912,,,,84000028.0,USA,23626.60606038206,,703163.0,3.0097253759479035
Missouri,US,2020-09-21 04:30:33,38.4561,-92.2884,116984,1855,,112344.0,29.0,1860.2254885922891,,,,84000029.0,USA,19755.96292127582,,1212508.0,1.5993693614784967
Montana,US,2020-09-21 04:30:33,46.9219,-110.4544,10299,157,7807.0,2335.0,30.0,963.623876988486,,,,84000030.0,USA,28332.637834985377,,302813.0,1.524419846587047
Nebraska,US,2020-09-21 04:30:33,41.1254,-98.2681,41083,442,30509.0,10132.0,31.0,2123.802217525982,,,,84000031.0,USA,21885.765567553484,,423360.0,1.07587079814035
Nevada,US,2020-09-21 04:30:33,38.3135,-117.0554,75804,1531,2012.0,72261.0,32.0,2461.04418087915,,,,84000032.0,USA,21595.7893041781,,665184.0,2.0196823386628675
New Hampshire,US,2020-09-21 04:30:33,43.4525,-71.5639,7947,438,7201.0,308.0,33.0,584.4624335612494,,,,84000033.0,USA,29542.233606994432,,401689.0,5.511513778784447
New Jersey,US,2020-09-21 04:30:33,40.2989,-74.521,204291,16067,34637.0,149058.0,34.0,2249.0174157499446,,,,84000034.0,USA,37747.34609369987,,3352791.0,8.043071254793205
New Mexico,US,2020-09-21 04:30:33,34.8405,-106.2485,27579,849,15342.0,11388.0,35.0,1315.2717746654594,,,,84000035.0,USA,40892.986504860426,,857456.0,3.078429239638856
New York,US,2020-09-21 04:30:33,42.1657,-74.9481,452507,33087,76179.0,340634.0,36.0,2312.687121910482,,,,84000036.0,USA,51005.80813970255,,9922446.0,7.354300955767949
North Carolina,US,2020-09-21 04:30:33,35.6301,-79.8064,193547,3243,167257.0,23047.0,37.0,1845.3990261710337,,,,84000037.0,USA,26742.901754028662,,2804818.0,1.6755620081943918
North Dakota,US,2020-09-21 04:30:33,47.5289,-99.784,17958,192,14558.0,3208.0,38.0,2356.5011770695824,,,,84000038.0,USA,73825.88293340962,,562599.0,1.0691613765452723
Northern Mariana Islands,US,2020-09-21 04:30:33,15.0979,145.6739,68,2,29.0,37.0,69.0,123.31350645582476,,,,580.0,MNP,26084.43348324387,,14384.0,2.9411764705882355
Ohio,US,2020-09-21 04:30:33,40.3888,-82.7649,144309,4247,122671.0,17023.0,39.0,1234.560402426192,,,,84000039.0,USA,24170.35528826,,2825297.0,3.197998738817399
Oklahoma,US,2020-09-21 04:30:33,35.5653,-96.9289,76807,946,64467.0,11394.0,40.0,1941.055418399579,,,,84000040.0,USA,27104.166292853803,,1072504.0,1.2316585727863345
Oregon,US,2020-09-21 04:30:33,44.572,-122.0709,30801,526,5391.0,24884.0,41.0,730.2731298798384,,,,84000041.0,USA,15080.812293417062,,636069.0,1.7077367617934482
Pennsylvania,US,2020-09-21 04:30:33,40.5908,-77.2098,154867,7960,122872.0,24035.0,42.0,1209.710459835577,,,,84000042.0,USA,14911.04233881157,,2786854.0,5.139894231824727
Puerto Rico,US,2020-09-21 04:30:33,18.2208,-66.5901,41838,608,,41230.0,72.0,1426.259149767097,,,,630.0,PRI,11856.85727999651,,347810.0,1.4532243415077202
Rhode Island,US,2020-09-21 04:30:33,41.6809,-71.5118,23620,1115,2244.0,20288.0,44.0,2229.6459847020988,,,,84000044.0,USA,63727.85103472754,,675108.0,4.606265876375953
South Carolina,US,2020-09-21 04:30:33,33.8569,-80.945,137708,3199,51431.0,83078.0,45.0,2674.609620965546,,,,84000045.0,USA,21997.62892248433,,1132595.0,2.323031341679496
South Dakota,US,2020-09-21 04:30:33,44.2998,-99.4388,18696,202,15651.0,2843.0,46.0,2113.356671892786,,,,84000046.0,USA,19934.573660585604,,176353.0,1.0804450149764655
Tennessee,US,2020-09-21 04:30:33,35.7478,-86.6923,183514,2218,165844.0,15452.0,47.0,2687.206388356776,,,,84000047.0,USA,39054.88423636592,,2667126.0,1.2086271347145177
Texas,US,2020-09-21 04:30:33,31.0545,-97.5635,717727,15366,609210.0,88709.0,48.0,2458.994089539821,,,,84000048.0,USA,19290.629589768283,,5593488.0,2.1161082570016845
Utah,US,2020-09-21 04:30:33,40.15,-111.8624,63772,440,51410.0,11922.0,49.0,1989.1714114782544,,,,84000049.0,USA,23648.625465461493,,758165.0,0.6899579752869598
Vermont,US,2020-09-21 04:30:33,44.0459,-72.7107,1715,58,1548.0,109.0,50.0,274.8445886065299,,,,84000050.0,USA,24983.613493186574,,155895.0,3.3819241982507284
Virgin Islands,US,2020-09-21 04:30:33,18.3358,-64.8963,1269,19,1186.0,64.0,78.0,1183.0182347018686,,,,850.0,VIR,18003.505239213933,,19312.0,1.4972419227738376
Virginia,US,2020-09-21 04:30:33,37.7693,-78.17,140511,3015,16880.0,120502.0,51.0,1644.8326106473432,,,,84000051.0,USA,22049.368058345368,,1882028.0,2.146087823640443
Washington,US,2020-09-21 04:30:33,47.4009,-121.4905,83925,2034,,80511.0,53.0,1084.033616756007,,,,84000053.0,USA,22627.238491729306,,1723040.0,2.4676551824393083
West Virginia,US,2020-09-21 04:30:33,38.4912,-80.9545,14062,314,10227.0,3521.0,54.0,784.6454559810104,,,,84000054.0,USA,28697.64589623508,,514304.0,2.2329682833167404
Wisconsin,US,2020-09-21 04:30:33,44.2685,-89.6165,101227,1242,85824.0,14161.0,55.0,1738.568440621225,,,,84000055.0,USA,24721.51680894966,,1439394.0,1.2269453801851284
Wyoming,US,2020-09-21 04:30:33,42.756,-107.3025,4872,49,4111.0,712.0,56.0,841.8011642151569,,,,84000056.0,USA,15970.550781931684,,92431.0,1.0057471264367817
Alabama,US,2020-09-22 04:30:33,32.3182,-86.9023,145202,2439,61232.0,82109.0,1.0,2973.169480653901,,,,84000001.0,USA,21608.75023071738,,1059517.0,1.6730690080943889
Alaska,US,2020-09-22 04:30:33,61.3707,-152.4044,6892,45,2439.0,4408.0,2.0,942.11565932376,,,,84000002.0,USA,58594.48154248885,,428645.0,0.652930934416715
American Samoa,US,2020-09-22 04:30:33,-14.271,-170.132,0,0,,0.0,60.0,0.0,,,,16.0,ASM,2823.457522330656,,1571.0,
Arizona,US,2020-09-22 04:30:33,33.7298,-111.4312,214251,5478,33946.0,174827.0,4.0,2943.5269979585687,,,,84000004.0,USA,19109.9887521386,,2042448.0,2.556814203901032
Arkansas,US,2020-09-22 04:30:33,34.9697,-92.3731,76364,1197,66934.0,8233.0,5.0,2530.4492935922945,,,,84000005.0,USA,29542.14389006045,,891524.0,1.5674925357498295
California,US,2020-09-22 04:30:33,36.1162,-119.6816,792461,15056,,775040.0,6.0,1999.6242681663343,,,,84000006.0,USA,34603.93002944937,,13672782.0,1.9055912192948703
Colorado,US,2020-09-22 04:30:33,39.0598,-105.3111,65399,2018,6291.0,57070.0,8.0,1135.3012188785872,,,,84000008.0,USA,20984.205561776056,,1208425.0,3.086618027195277
Connecticut,US,2020-09-22 04:30:33,41.5978,-72.7554,56024,4495,9204.0,42325.0,9.0,1571.374197925721,,,,84000009.0,USA,41168.24255663008,,1467766.0,8.023347136941311
Delaware,US,2020-09-22 04:30:33,39.3185,-75.5071,19667,636,10376.0,8664.0,10.0,2019.6885487654083,,,,84000010.0,USA,28057.414322156088,,273213.0,3.188081557939696
Diamond Princess,US,2020-09-22 04:30:33,,,49,0,,49.0,88888.0,,,,,84088888.0,USA,,,,0.0
District of Columbia,US,2020-09-22 04:30:33,38.8974,-77.0268,14978,621,11856.0,2501.0,11.0,2122.284268203001,,,,84000011.0,USA,50689.97618133359,,357744.0,4.146080918680732
Florida,US,2020-09-22 04:30:33,27.7663,-81.6868,685439,13317,,672122.0,12.0,3191.393022458558,,,,84000012.0,USA,23807.256788738963,,5113260.0,1.942842470300056
Georgia,US,2020-09-22 04:30:33,33.0406,-83.6431,307339,6604,,300735.0,13.0,2894.6666248486104,,,,84000013.0,USA,26097.32135566229,,2770863.0,2.148767322077576
Grand Princess,US,2020-09-22 04:30:33,,,103,3,,100.0,99999.0,,,,,84099999.0,USA,,,,2.912621359223301
Guam,US,2020-09-22 04:30:33,13.4443,144.7937,2147,35,1505.0,607.0,66.0,1307.3208751194975,,,,316.0,GUM,28225.222098411363,,46354.0,1.6301816488122962
Hawaii,US,2020-09-22 04:30:33,21.0943,-157.4983,11459,120,4759.0,6580.0,15.0,809.3245717126973,,,,84000015.0,USA,19875.949238349232,,281418.0,1.047211798586264
Idaho,US,2020-09-22 04:30:33,44.2405,-114.4788,37901,447,20304.0,17150.0,16.0,2120.851787707778,,,,84000016.0,USA,16180.88877573004,,289163.0,1.179388406638347
Illinois,US,2020-09-22 04:30:33,40.3495,-88.9861,277920,8693,,269227.0,17.0,2193.212798697204,,,,84000017.0,USA,40606.51582751997,,5145585.0,3.1278785261945883
Indiana,US,2020-09-22 04:30:33,39.8494,-86.2583,112027,3499,88173.0,20342.0,18.0,1664.042717564595,,,,84000018.0,USA,19438.538764113287,,1308645.0,3.1349585367813115
Iowa,US,2020-09-22 04:30:33,42.0115,-93.2105,81007,1284,57942.0,21781.0,19.0,2567.518311796569,,,,84000019.0,USA,22870.96641278957,,721595.0,1.5850482057106177
Kansas,US,2020-09-22 04:30:33,38.5266,-96.7265,55170,601,1970.0,51056.0,20.0,1840.7559226365568,,,,84000020.0,USA,16637.101253074678,,484691.0,1.1207041229231545
Kentucky,US,2020-09-22 04:30:33,37.6681,-84.6701,61917,1112,11283.0,49522.0,21.0,1385.8892537569336,,,,84000021.0,USA,23692.04281512993,,1058483.0,1.7959526462845423
Louisiana,US,2020-09-22 04:30:33,31.1695,-91.8678,161462,5377,145570.0,10515.0,22.0,3473.2018669788336,,,,84000022.0,USA,47018.47403864314,,2185792.0,3.3301953400800186
Maine,US,2020-09-22 04:30:33,44.6939,-69.3819,5106,140,4384.0,582.0,23.0,379.85079734446646,,,,84000023.0,USA,27926.547300574613,,375392.0,2.7418723070896984
Maryland,US,2020-09-22 04:30:33,39.0639,-76.8021,120568,3883,7378.0,109307.0,24.0,1994.2835214566437,,,,84000024.0,USA,25433.51616360773,,1537629.0,3.220589211067613
Massachusetts,US,2020-09-22 04:30:33,42.2302,-71.5301,127796,9317,109397.0,9082.0,25.0,1854.130495119117,,,,84000025.0,USA,49853.6018047435,,3436161.0,7.290525525055558
Michigan,US,2020-09-22 04:30:33,43.3266,-84.5361,129662,6981,90216.0,32465.0,26.0,1298.3263903748698,,,,84000026.0,USA,33751.02897738498,,3370667.0,5.383998395829157
Minnesota,US,2020-09-22 04:30:33,45.6945,-93.9002,90942,2021,82174.0,6747.0,27.0,1612.5520246711133,,,,84000027.0,USA,32897.67843008196,,1855308.0,2.222295529018495
Mississippi,US,2020-09-22 04:30:33,32.7416,-89.6787,93556,2810,85327.0,5419.0,28.0,3143.525408170088,,,,84000028.0,USA,23752.372613064737,,706906.0,3.0035486767283768
Missouri,US,2020-09-22 04:30:33,38.4561,-92.2884,118491,1867,,113699.0,29.0,1882.4986623060995,,,,84000029.0,USA,19870.848179400236,,1219559.0,1.5908323740446784
Montana,US,2020-09-22 04:30:33,46.9219,-110.4544,10429,160,7876.0,2393.0,30.0,975.7873010110612,,,,84000030.0,USA,29123.1668316526,,311262.0,1.5341835267043815
Nebraska,US,2020-09-22 04:30:33,41.1254,-98.2681,41388,452,30509.0,10427.0,31.0,2139.5693152633776,,,,84000031.0,USA,22012.72947589133,,425816.0,1.0921039914951194
Nevada,US,2020-09-22 04:30:33,38.3135,-117.0554,76036,1531,2026.0,72479.0,32.0,2468.576266916351,,,,84000032.0,USA,21647.994452229043,,666792.0,2.013519911620812
New Hampshire,US,2020-09-22 04:30:33,43.4525,-71.5639,7952,438,7201.0,313.0,33.0,584.830158761678,,,,84000033.0,USA,29542.233606994432,,401689.0,5.50804828973843
New Jersey,US,2020-09-22 04:30:33,40.2989,-74.521,204770,16069,34672.0,149413.0,34.0,2253.430741742746,,,,84000034.0,USA,37751.759419692666,,3353183.0,8.028318194989858
New Mexico,US,2020-09-22 04:30:33,34.8405,-106.2485,27683,851,15412.0,11420.0,35.0,1320.2316450220785,,,,84000035.0,USA,41152.568950543886,,862899.0,3.0740887909547374
New York,US,2020-09-22 04:30:33,42.1657,-74.9481,453142,33159,76218.0,341163.0,36.0,2315.632598062637,,,,84000036.0,USA,51305.59387044871,,9980765.0,7.346056256423802
North Carolina,US,2020-09-22 04:30:33,35.6301,-79.8064,194355,3247,176422.0,14686.0,37.0,1853.103007184153,,,,84000037.0,USA,26864.191781835463,,2817539.0,1.6706542152247177
North Dakota,US,2020-09-22 04:30:33,47.5289,-99.784,18244,193,14841.0,3210.0,38.0,2394.0309318664363,,,,84000038.0,USA,74251.57008222428,,565843.0,1.0578820434115326
Northern Mariana Islands,US,2020-09-22 04:30:33,15.0979,145.6739,69,2,29.0,38.0,69.0,125.12694037429276,,,,580.0,MNP,26086.24691716233,,14385.0,2.898550724637681
Ohio,US,2020-09-22 04:30:33,40.3888,-82.7649,145165,4263,123423.0,17119.0,39.0,1241.8834640819225,,,,84000039.0,USA,24434.39614683765,,2856161.0,3.1846519477835566
Oklahoma,US,2020-09-22 04:30:33,35.5653,-96.9289,77908,948,64941.0,12019.0,40.0,1968.879731491588,,,,84000040.0,USA,27131.99060594581,,1073605.0,1.216819838784207
Oregon,US,2020-09-22 04:30:33,44.572,-122.0709,30995,529,5431.0,25035.0,41.0,734.872752853011,,,,84000041.0,USA,15145.515237199475,,638798.0,1.7067268914341025
Pennsylvania,US,2020-09-22 04:30:33,40.5908,-77.2098,155693,7985,123665.0,24043.0,42.0,1216.1625822362446,,,,84000042.0,USA,14981.992251360314,,2806413.0,5.12868272818945
Puerto Rico,US,2020-09-22 04:30:33,18.2208,-66.5901,42476,609,,41867.0,72.0,1448.008596144825,,,,630.0,PRI,11878.606726374235,,348448.0,1.4337508239947263
Rhode Island,US,2020-09-22 04:30:33,41.6809,-71.5118,23932,1117,2268.0,20567.0,44.0,2259.097701350153,,,,84000044.0,USA,65160.12954979464,,690281.0,4.583820825672738
South Carolina,US,2020-09-22 04:30:33,33.8569,-80.945,138124,3212,51431.0,83481.0,45.0,2682.6893084370195,,,,84000045.0,USA,22221.43238097902,,1144118.0,2.325446700066607
South Dakota,US,2020-09-22 04:30:33,44.2998,-99.4388,18869,202,15777.0,2890.0,46.0,2132.912229457904,,,,84000046.0,USA,20010.30905693606,,177023.0,1.0705389792781812
Tennessee,US,2020-09-22 04:30:33,35.7478,-86.6923,184409,2233,166674.0,15502.0,47.0,2700.3119264496704,,,,84000047.0,USA,39234.70100483602,,2679406.0,1.2108953467563948
Texas,US,2020-09-22 04:30:33,31.0545,-97.5635,739487,15417,611856.0,107795.0,48.0,2534.077167719098,,,,84000048.0,USA,19390.678282891284,,5622498.0,2.058717054675017
Utah,US,2020-09-22 04:30:33,40.15,-111.8624,64394,441,51660.0,12293.0,49.0,2008.5727885393385,,,,84000049.0,USA,23769.83728420647,,762051.0,0.6848464142621984
Vermont,US,2020-09-22 04:30:33,44.0459,-72.7107,1719,58,1557.0,104.0,50.0,275.4856255478863,,,,84000050.0,USA,25118.87228781277,,156739.0,3.3740546829552067
Virgin Islands,US,2020-09-22 04:30:33,18.3358,-64.8963,1269,19,1186.0,64.0,78.0,1183.0182347018686,,,,850.0,VIR,18003.505239213933,,19312.0,1.4972419227738376
Virginia,US,2020-09-22 04:30:33,37.7693,-78.17,141138,3021,16903.0,121100.0,51.0,1652.1783854033952,,,,84000051.0,USA,22243.954937010854,,1898637.0,2.1408007261278383
Washington,US,2020-09-22 04:30:33,47.4009,-121.4905,84270,2040,,80681.0,53.0,1086.4236700371232,,,,84000053.0,USA,22804.7327782544,,1736556.0,2.4767315363229785
West Virginia,US,2020-09-22 04:30:33,38.4912,-80.9545,14181,315,10317.0,3549.0,54.0,791.2855362869229,,,,84000054.0,USA,28988.470253835207,,519516.0,2.221281997038291
Wisconsin,US,2020-09-22 04:30:33,44.2685,-89.6165,102498,1244,86822.0,14432.0,55.0,1760.3977992708892,,,,84000055.0,USA,24838.667127871264,,1446215.0,1.2136822181896232
Wyoming,US,2020-09-22 04:30:33,42.756,-107.3025,4944,49,4172.0,723.0,56.0,854.241575508977,,,,84000056.0,USA,16264.282715257994,,94131.0,0.9911003236245954
Alabama,US,2020-09-23 04:30:25,32.3182,-86.9023,145859,2457,61232.0,82895.0,1.0,2989.566985541031,,,,84000001.0,USA,21731.85388681031,,1065553.0,1.67617202423184
Alaska,US,2020-09-23 04:30:25,61.3707,-152.4044,6936,45,2668.0,4223.0,2.0,948.1303269108532,,,,84000002.0,USA,58942.51208059656,,431191.0,0.6487889273356401
American Samoa,US,2020-09-23 04:30:25,-14.271,-170.132,0,0,,0.0,60.0,0.0,,,,16.0,ASM,2823.457522330656,,1571.0,
Arizona,US,2020-09-23 04:30:25,33.7298,-111.4312,214846,5498,34053.0,175295.0,4.0,2951.70151552808,,,,84000004.0,USA,19243.144087069188,,2063747.0,2.5590422907571004
Arkansas,US,2020-09-23 04:30:25,34.9697,-92.3731,76981,1209,69184.0,6588.0,5.0,2550.8946240378764,,,,84000005.0,USA,29756.637608009,,897997.0,1.5705174003975009
California,US,2020-09-23 04:30:25,36.1162,-119.6816,795518,15189,,777876.0,6.0,2007.1383986671672,,,,84000006.0,USA,34936.16393084236,,13804055.0,1.915227629513344
